name|type_desc|create_date|modify_date
usp_EtiquetaCilindro_LogImpresion|SQL_STORED_PROCEDURE|2026-02-06 20:50:59.737|2026-02-21 23:43:27.217
listar_pedidos_cliente_abiertos|SQL_STORED_PROCEDURE|2026-02-08 11:22:57.510|2026-02-15 20:37:03.620
Movimiento_AsignarPadre|SQL_STORED_PROCEDURE|2026-02-11 14:28:01.270|2026-02-11 14:28:01.270
Pedido_CerrarPorFacturacion|SQL_STORED_PROCEDURE|2026-02-11 14:28:21.333|2026-02-11 14:28:21.333
sp_ObtenerCorrelativo|SQL_STORED_PROCEDURE|2026-02-14 10:20:00.390|2026-03-16 18:24:49.447
mostrar_pedidosPRO_Filtro|SQL_STORED_PROCEDURE|2026-02-14 22:53:58.117|2026-02-15 02:09:01.920
Pedido_DevolverAVendedor|SQL_STORED_PROCEDURE|2026-02-15 12:17:04.023|2026-02-15 17:50:33.357
mostrar_pedidos_PRO_Filtro|SQL_STORED_PROCEDURE|2026-02-15 13:29:31.470|2026-02-15 13:29:31.470
DevolverPedidoAVendedor|SQL_STORED_PROCEDURE|2026-02-15 18:01:06.047|2026-02-15 20:35:21.450
ValidarCargoUsuarioSucursal|SQL_STORED_PROCEDURE|2026-02-23 22:33:31.580|2026-02-23 22:33:31.580
Comprobante_ActualizarDatosCR|SQL_STORED_PROCEDURE|2026-03-07 23:31:50.180|2026-05-11 19:22:50.210
sp_GenerarNumeroDocumento|SQL_STORED_PROCEDURE|2026-03-14 00:46:20.123|2026-05-05 23:29:17.117
sp_ObtenerConfiguracionDocumento|SQL_STORED_PROCEDURE|2026-03-14 12:47:19.857|2026-03-16 18:24:49.447
CodSubLinea_BuscarxNomXrubro|SQL_STORED_PROCEDURE|2026-03-16 18:24:49.443|2026-03-16 18:24:49.443
sp_Direccion_Fiscal_Actualizar|SQL_STORED_PROCEDURE|2026-03-27 00:26:41.877|2026-04-22 20:33:11.203
Buscar_ClientexnomFiscal|SQL_STORED_PROCEDURE|2026-03-27 00:29:05.170|2026-05-08 14:57:51.190
sp_Establecimiento_ActualizarEnvio|SQL_STORED_PROCEDURE|2026-03-27 21:45:15.883|2026-03-27 21:45:15.883
sp_Direccion_CR_ObtenerFactura|SQL_STORED_PROCEDURE|2026-04-01 08:31:58.917|2026-04-15 22:56:25.100
ObtenerPuntoEntregaCompleto|SQL_STORED_PROCEDURE|2026-04-04 19:57:40.413|2026-04-17 22:51:09.107
sp_Persona_ActividadFiscal_ObtenerPrincipal|SQL_STORED_PROCEDURE|2026-04-12 22:56:33.220|2026-04-12 22:56:47.560
sp_Persona_ActividadFiscal_Guardar|SQL_STORED_PROCEDURE|2026-04-12 22:57:20.743|2026-04-12 22:57:20.743
Modificarvehiculo_Insertar|SQL_STORED_PROCEDURE|2026-04-17 08:22:38.680|2026-04-17 08:22:38.680
CR_Distrito_BuscarTokens|SQL_STORED_PROCEDURE|2026-04-17 21:19:36.117|2026-04-17 21:19:36.117
CP_Comunidad_ListarPorPais|SQL_STORED_PROCEDURE|2026-04-21 21:39:00.660|2026-04-21 21:39:00.660
CP_Localidad_ObtenerJerarquia|SQL_STORED_PROCEDURE|2026-04-22 16:28:21.840|2026-04-22 16:28:21.840
Vehiculo_cliente_nuevo_ActualizarDireccion|SQL_STORED_PROCEDURE|2026-04-22 16:31:58.117|2026-04-22 16:48:51.920
BuscarPuntosCercanos|SQL_STORED_PROCEDURE|2026-04-23 21:58:04.403|2026-04-23 21:58:04.403
Vehiculo_cliente_nuevo_SetPrincipal|SQL_STORED_PROCEDURE|2026-05-08 13:34:38.793|2026-05-08 13:34:38.793
Producto_BuscarPesoRealCilindro|SQL_STORED_PROCEDURE|2026-06-10 13:54:00.937|2026-06-10 13:54:00.937
sp_ActualizarTotalMovimientoDesdeDetalle|SQL_STORED_PROCEDURE|2026-06-10 23:44:29.557|2026-06-10 23:44:29.557

(944 rows affected)
